"","GSM1019139","GSM1019140","GSM1019143","GSM1019144","GSM1019145","GSM1019147","GSM1019149","GSM1019150","GSM1019152","GSM1019153","GSM1019154","GSM1019158","GSM1019160","GSM1019162","GSM1019163","GSM1019164","GSM1019165","GSM1019166","GSM1019169","GSM1019170","GSM1019171","GSM1019174","GSM1019175","GSM1019176","GSM1019180","GSM1019181","GSM1019183","GSM1019185","GSM1019186","GSM1019187","GSM1019188","GSM1019190","GSM1019192","GSM1019194","GSM1019196","GSM1019197","GSM1019200","GSM1019203","GSM1019204","GSM1019205","GSM1019207","GSM1019210","GSM1019211","GSM1019213","GSM1019214","GSM1019216","GSM1019217","GSM1019218","GSM1019220","GSM1019224","GSM1019225","GSM1019228","GSM1019230","GSM1019234","GSM1019236","GSM1019239","GSM1019242","GSM1019243","GSM1019244","GSM1019247","GSM1019249","GSM1019253","GSM1019254","GSM1019256","GSM1019257","GSM1019258","GSM1019259","GSM1019260","GSM1019261","GSM1019264","GSM1019265","GSM1019268","GSM1019270","GSM1019272","GSM1019273","GSM1019274","GSM1019275","GSM1019283","GSM1019285","GSM1019286","GSM1019288","GSM1019289","GSM1019290","GSM1019292","GSM1019295","GSM1019298","GSM1019299","GSM1019300","GSM1019302","GSM1019303","GSM1019305","GSM1019308","GSM1019309","GSM1019310","GSM1019311","GSM1019312","GSM1019313","GSM1019314","GSM1019316","GSM1019318","GSM1019320","GSM1019321","GSM1019324","GSM1019328","GSM1019330","GSM1019332"
"ly Endothelial cells",0.000466810792654814,0.0447140821574918,0.093266945852929,0.0952398286580572,0.0926643154184102,7.26175968800477e-20,0.0677273048115748,0.0519026383254565,0.0286297698485633,0.115159646048741,0.0032543379806924,0.0781559214058561,0.0262191233722596,0.0197700589084604,0.0490061534531016,0.0842754644872066,0,0.0342880858624303,0.0731748133659679,0.0656831013689723,0,1.21306053173472e-17,0.0654326325795703,0.0835830508491364,0.109021451344729,0.0838439909084719,0.0411568928451362,0.00652838708722177,0.0417818377633686,0.0131534154612442,0.0508082264260895,0.0572977989261853,0.039172130770117,0.106664097405436,0.0803812512294798,0.0404072121585815,0.035944520199299,0.0822203929278338,0.0753777924939195,0.0788237382337882,0.0461971456219159,0.0898302848157423,0.0958800459359287,0.0401463489658231,0.0753647408153091,0.0440079607315763,0.096267695343671,0.0162657479104815,0.0626346069057797,0.0602688783302712,0.0721555240936571,0.0696285412047768,0.0085229318098875,0.0393619683836765,0.135572744219181,0.0280539229110471,0.166907698285103,0.0638156242331628,0.100232132978735,0.0884109053984563,0.0734889534797486,0.060705752308132,0.165694090080701,0,0.143045400107141,0.059270080058624,0.0996224384244394,0.128769676830583,0.07678607503974,0.0984381786024687,0.0226608916170336,0.0920669729636083,0.0781696998080173,0.0481946332115944,0.0455741880194337,0.0346866657164026,0.0890678554056914,0.129109098788131,0.0797439276814576,0.0967693107855717,0.112404353910817,0.0419116079580879,0.0879083059381222,1.17699381474874e-18,0.116029958027375,0.0221872679652757,0.182167075942327,0.0605849021435164,0.10557160237386,0.117955130132305,0.0294841862343956,0.0531244837789375,0.0230315692077374,0.0640582397507546,0.0698388676327936,0.0286292741218447,0.111982364288803,0.0385544777296205,0.0196244257766364,0.050697567483586,0.12287860925154,0.0326644559402311,0.0982164917702978,0.0266637751149667,0.0491620780928907,0.0619860751012405
"mv Endothelial cells",0.0311821030797112,0.0799053226073012,0.1448082256264,0.152257454966991,0.130591422608932,0,0.10184577112755,0.0643816186895241,0.117806210768595,0.176455341630195,0.10560842728285,0.112810672827473,0.0171461162944926,0.0482817863800541,0.109318086465744,0.16889211601913,0.134639818808738,0.0797214758453509,0.119434893737829,0.0993539096049497,0.0544934817510248,0.00821721931116961,0.0966301036585587,0.135768122508487,0.194470889437898,0.133367282189537,0.156170119263864,0.0417645853573142,0.0930081918039551,0.0925948731790854,0.108920462551448,0.100133581520503,0.0939936787045879,0.165617202806757,0.133961625537639,0.107228158370354,0.0881495118261419,0.118149854674812,0.109742339178786,0.172861721173535,0.121907984280524,0.135921058360229,0.172375640801079,0.142139637688525,0.0747915094053555,0.0990906810224827,0.121223231643018,0.0958596168344884,0.150792892403952,0.108521682503076,0.152754888977397,0.130966349491071,0.0744974864173095,0.119567408907361,0.190159840288541,0.0761752469958715,0.190273023478395,0.141501550481858,0.130619719494059,0.159756373077397,0.115094310207942,0.101782731577039,0.21806794742372,0.0290568684468156,0.161302597463276,0.0851959558000544,0.072037520827393,0.16233753451759,0.105617188473405,0.140831651421681,0.0692329072918738,0.144713949732782,0.0832442920142697,0.0328886777339674,0.119515287916604,0.0663917158280162,0.110317833187716,0.165941460262631,0.133747752894996,0.136924778848558,0.0879463269539149,0.0794690475926185,0.167209109612943,0.0847170890486795,0.131094659806481,0.0998425878401412,0.195257897716213,0.099912569633608,0.128509594915354,0.146746425584055,0.0532597768090236,0.0716234467360524,0.0335339676840026,0.0486025657130844,0.0811651943632376,0.0698065033925691,0.156526592254056,0.12194519709234,0.0446538848580807,0.0729995998387296,0.119490796724113,0.12132867932318,0.126361962846233,0.0733961884424815,0.065677356592963,0.0988420580940288
"Megakaryocytes",0.148655114532029,0.158388207007159,0.181155921474629,0.0887542040195274,0.264178992862559,0.157218391597936,0.1131715349415,0.160936229984708,0.096209331324076,0.151433131510026,0.189127531512112,0.0798036796635357,0.0946187439030134,0.0891414917435396,0.18967417265356,0.152515776480147,0.121383585010634,0.150301786715662,0.137045429495005,0.0507681945333431,0.147543887890557,0.0705840729469063,0.045942031552121,0.145813531692555,0.107295311841516,0.0802139840222509,0.0439586269553536,0.195585460547022,0.124593631758158,0.0369586648825201,0.0337301531373565,0.20539099405096,0.239077016409286,0.098140658182592,0.185915552308563,0.0206891488372073,0.0309046135622346,0.111325077995171,0.102737681055239,0.119696058530364,0.0565293698991816,0.104542446604387,0.07347650492761,0.0474892116004839,0.179655388354696,0.0609076725776663,0.0899036151039224,0.15855784758375,0.0766531934812993,0.0778130858252644,0.0770849723170106,0.0696596945042339,0.0826701608915985,0.0893698500358767,0.138107747433855,3.51253395900785e-19,0.25165164462353,0.100240661302883,0.12807637185396,0.0683590109680124,0.118611273971084,0.11109232577432,0.116607116730505,0.0576001930483313,0.178006527973993,0.160792038752132,0.153224379667508,0.150372940155923,0.0522751069603299,0.123519540646203,0.0566762187393104,0.166802017241487,0.150692182011138,0.122309781537958,0.058604037901279,0.28841337253934,0.0909209618736146,0.143197944123275,0.058866445921498,0.0562899064559545,0.113362208753545,0.0545773431287397,0.12689356268592,0.0276239841508728,0.188137149707044,0.0195968069907714,0.191089189097526,0.244747916677213,0.146567084080424,0.101221368550243,0.169263596728946,0.140027982184913,0.119464895665785,0.146463573318084,0.10627282488759,0.0174935287345206,0.109259877062562,0.0358187592511745,0.025361240271061,0.0582981237973616,0.195751700935978,0.083355058510158,0.0949918198170097,0.100845753453231,0.0697668571236703,0.0832662348111973
"Smooth muscle",0,1.36140419055498e-19,2.86537185292886e-19,7.20860635116123e-19,0,0.0108723202382944,1.12395189715674e-19,0.0665161078804469,0.0591056957374971,3.76134075647853e-19,0.0702300077219263,1.3673827874591e-19,0,0.0210567963207661,0.0799543107820425,2.0425134263832e-17,0.0437165333936538,0,0,0,0,0.0522383523999877,1.98142499582507e-19,0,0,0,0.0119257153280195,0,0.00478639928672381,1.40941261251085e-17,0.0450205828499195,3.75660398389848e-20,0,4.72511746600674e-20,6.37862384871135e-20,0.0402592357525809,0.0620512948920658,1.08737952791129e-17,0,0,0,0.0185773076655229,0,1.49877231005661e-18,7.58679245528737e-19,3.88290479100688e-18,2.41438845867701e-17,0.0317361349852575,1.44761408408736e-18,0.017427608165311,0,0,0.0330171956393053,0.0636347418865249,0,0,0,0,0,0,0,0,0,0.0688292431565317,0,0,0,0,1.09417084609949e-17,9.79446795693702e-21,8.61217049159375e-18,8.23636101935942e-18,0,0.0115675055885235,0,0.00992755007348154,1.38868486480407e-17,0,2.37865925756153e-20,0.000780362685088335,0,7.39766485595713e-20,2.87808977540187e-18,2.61425750911587e-17,0,0.00569692159925267,0.00708827682665036,0,0,1.73472347597681e-18,1.35144684018402e-19,1.38758787225397e-17,4.98139166108267e-19,5.18489762299243e-18,0,0.051043573193294,0,0,0.109592720177945,0,0.00178416015725686,0.0430308040542966,6.98354581763545e-20,8.67361737988404e-19,0,0
"Pericytes",0.0069565851079933,0.0250219957790575,0.0551679342048413,0.0826390512741308,0.0335213699292516,0.0328772367673187,0.0619601598392105,0.0218801520943946,0.00379073190928547,0.0395841589526025,0.0430073438242025,0.0952516997799343,0.103111147308679,0.0302541001598092,0.0244653652950192,0.0414419340172573,0.109159473244914,0.0514895087156507,0.0286932085272955,0.0570765028431703,0.0283661247952465,0.0368939685941597,0.063348060594214,0.0759086756715629,0.0365881197522543,0.0421129092500437,0.0597412196115785,0.0613526223160828,0.0756771117488904,0.0739900006796751,0.0488359994753464,0.0505591625980859,0.0526082380353303,0.100519852923613,0.0867151349728672,0.0115174304621846,0.0066047019825805,0.0430333576386985,0.0380185212130079,0.0442710525027525,0.0333106918800494,0.044975630688947,0.0347001825071342,0.0594993999447274,0.0229577152714917,0.0994016430834979,0.0706047535505569,0,0.0168111908612837,0.126827569776126,0.0194950675555246,0.0514826504764007,0.0436972037186699,0.0371435705470627,0.0526112977336917,0.0505579657571221,0.0418497383233682,0.0488990936485083,0.0409027346857397,0.0239075545634493,0.0511646904913677,0.117639971170375,0.0943619368464869,0.0390021193009686,0.027476689322495,0.0557167241521375,0.0319126394309416,0.042770453163147,0.0391496080365187,0.0323473970006159,0.0763117027041055,0.086344621105891,0.0284971752331313,0.0556951442247934,0.035320156992899,0.110354227508093,0.0337964089426733,0.017562644291074,0.0270371139197394,0.0233896350379294,0.0440547674501221,0.0528425663762421,0.049744935693973,0.0252477690206187,0.0223899709341499,0.00396688997266608,0.00880025518394094,0.0221706364310846,0.0568134698778149,0.0221643941962558,0.0529718504444864,0.0476323419828873,0.0317181012566422,0.0466045654587557,0.0296379949031423,0.111379408064403,0.11860832696131,0.0236120250597404,0.0307320463017612,0.0412703002712712,0.0322821659009668,0.0117434090215153,0.0132569477374168,0.0195595302569226,0.0377412626368677,0.00193951651779107
"Preadipocytes",0.0613361986344766,0.0212567889131872,6.69737086994167e-18,0.035490841391312,0.00351209384833269,0.0729499782772222,0,0.0426732340885212,0.0488910433499234,1.7322952523836e-19,0.0765594591105313,0,0.0273784712864559,0.0682070920847372,0.0225993965031537,0.068815991611146,0.00203976664302749,0,0.101801692749079,0,0.0142018324035153,0.0715139627169357,0,0,0,0,0.00784013920335545,0.0107049304706878,7.468487561361e-19,0,0,0.0211669555714027,0,0.00403164072987713,0.00164416914725873,0.0374541266450091,0.0243109409686323,0,0,0.0449033241418434,0.0308539447380923,0,0.0411714083414419,0.000204238400474639,0,1.93830106666396e-18,0,0.00566492794296349,0.0294894137383647,1.93900433900244e-18,0,0.00411160834365143,0.00320020063869931,0.100492456790294,0.0365653141614768,0.0442902874173724,0.0558913946010435,0.0108881994393096,0.0531669935012817,0.0171479793144323,0.0235851082444885,0.0444897113914036,0.098661772957819,1.1109274672344e-18,0.0208334435480948,0.0195161488133726,0.0395724339012934,0.0456591446211791,0.0382741290135629,0.0381425182488828,0.0120339207078257,0.0480394611473956,0.0310161488054477,0.0112059074530735,0.0129511074133752,0.0351866626659836,0.0150126184114376,0.0317581908692678,0.069810231945406,0.0361057795379403,0,0.0563925165557059,0.0140385646098952,0.00124528596681692,0.0800182374469363,0.0196193870513482,0.0438770650880274,0.0544862480118268,0.0163834098367934,0.0475240083557705,0.0683341095987974,0.0635139890759486,0.0198786512707443,0.0216972934386223,0.0428784339685784,0.0184212798016592,0.0378182924746785,0.0344036044825572,0.0164921614966825,0.0510021979761131,0.0713613454408035,0.0566722727459118,0.0407407870367283,3.65761864176759e-19,0.0672674752816448,0.0411300310519355
"Adipocytes",0.11124125963407,0.128546852950011,0.135326777365551,4.79122895956825e-19,0.138278787839297,0.133695958056756,0.107645114389503,0.132299183732656,0.14036726501157,0.0947647575904446,0.1613393178935,0.0596800963151888,0.0580317272810895,0.131284261315484,0.146320247675825,0.185890280993691,0.0618470834713349,0.0867889411278326,0.125968913897003,0.052794779158756,0.145169411881821,0.0841275239259039,0.133525300913279,0.130575092115059,0.0254350443137415,0.090039327266703,0.0687576077701229,0.0761149989262373,0,0.034928784471169,0.0287799982169405,0.0885298243832708,0.111402737628169,0.0338318235959827,0.116511056896862,0.142466246789352,0.0970946744177911,0.0637279047146513,0.0945185342139448,0.099654386500104,0.141327471239618,0.113978395874849,0.0806430126412436,0,0.11336949731553,0.0116705727650022,0.0674673424238938,0.0187824818309367,0.10576721015508,0.105694746875233,0.00646262367663411,0.0600816795776893,0.0510893188357216,0.145120699713256,0.140276900288487,0.00914348239246639,0.103909811448925,0.13611880921559,0.115782251398721,0.146375855493799,0.101740397233134,0.124797178003962,0.131130473436271,0.0204724046488083,0.130602064010496,0.117263420696557,0.154417667691321,0.132076375606729,0.0211113450884978,0.112771559523727,0.0493257483100854,0.121240452120144,0.092256857348107,0.110149733145887,0.013007359612305,0.10120928581952,0.119509779797714,0.103256059458098,0.12343536216418,0.0239118444063814,0.099085154683641,0.0191674967572482,0.095483455205867,0.102813824629893,0.112796791401379,0.026876718217376,0.113199953490639,0.0454713634872129,0.0914140061221189,0.0675752303497639,0.0461200000983124,0.122325140272755,0.0383100757500299,0.0782211457662288,0.0427405060311066,0,0.0422655482640196,0.00970110775060251,0.0915344005036385,0.158103804611963,0.118558209940241,1.48031730555478e-19,0.0813885318607826,0.0695710731256004,0.0331830328392136,0.0916505132280387
"MSC",0.060940578548207,0.191605200314098,0.267254860272861,0.403660913162785,0.236328849952746,8.69257965743389e-20,0.467862709413594,0.0182771164452632,0.297062778054525,0.194861296410218,0.10450928177151,0.156163783017225,0.218453984456958,0.103408800814369,0.113470313573248,0.243841320004945,0.327552877867719,0.299034740158471,0.312506507422016,0.276571571695525,0.173639051117237,0.203690209996395,0.245576750318207,0.449421859232292,0.226116777931045,0.14517805639758,0.248717990671812,0.215669155961902,0.328434149415898,0.290206174584369,0.309365401352335,0.31250432035456,0.446121381460999,0.674308558326436,0.280284489155196,0.0810196244035523,0.251253351645572,0.178020031966305,0.201501980347414,0.339703199670457,0.241613564417346,0.194873436448992,0.112947938244143,0.218299213369274,0.00795743315795602,0.252106368881601,0.446380801682154,0.0775863595158701,0.319877373953163,0.109587146307866,0.34286707752844,0.189651990369424,0.0940081554293683,0.053021708562324,0.216969957432864,0.305538123937936,0.302127447918577,0.199459172918981,0.350773020314243,0.23149201056,0.223700724917274,0.129152543736566,0.211865572827606,0.179620821111938,0.180537857678337,0.224384718629797,0.115951401033089,0.337790158463489,0.27427250413846,0.251243527425106,0.145161778565454,0.413727237511707,0.220320232781953,0.0958818314564367,0.315497993258339,0.121122219705608,0.251266258598561,0.188854361650397,0.29189110901754,0.170202617647907,0.101638444878198,0.299720886773155,0.3741229566561,0.382767535362366,0.330297989298641,0.159663067973629,0.134747619447796,0.0315587196461493,0.25545794851992,0.313673504235985,0.280332546929847,0.0461523282495379,0.0599364885692271,0.259147216962247,0.125831944668578,0.289637914695289,0.335401521441162,0.133509700081283,0.156020567282673,0.192803974912922,0.309778166445592,0.185237309144298,0.170245649311696,0.175971291549346,0.204716637056561,0.114601981304974
"Osteoblast",0.129489124680617,0.0560921097346599,0.180807557318722,0.0913979666221843,0.112983643203486,0.0436658814939835,0.177874182464604,0.0494790318002567,0.171892464481293,0.044213001250037,0.273345699363819,0.128262107843048,0.11863478317894,0.0425185137591854,0.0766100470106353,0.00913631702582452,0.088725936133391,0.181140883339779,0.0962927775883883,0.116827651554846,0.0206723689963559,0.191969283772716,0.0861023274256115,0,0.0104242535067832,0.0661968546417008,0.0965283185617612,6.27302739666182e-18,0.252574525538101,0.342305470039353,0.159590766164832,0.049137298224603,0,0.162467585483286,0.171209052609391,0.23699998017137,0.157125136522466,0.0911500927100694,0.204344738736927,0.0869380666877443,0.114641195491444,0.0907560966967626,0,0.209614316526696,9.74945482025287e-20,0.0744693728602926,0.0447527174032439,0.124563036966541,0,0.250570805891956,2.8182568296917e-19,0.113522890918921,0,0.171135748836125,0.134547991180127,0.26606060182928,0.00961505390615114,0.0377598197659811,0.0953329548581119,6.61722474929377e-19,0.182200857343836,0.0372274577484316,0.0769778892764571,0.0728339314159444,0.0924916071788205,0.0777771619002464,0.0698580276423826,0,0.212244535564004,0.165626599553697,0.0582578079961576,0.196698519845724,0.173851417299541,0.0694763926160323,0,0.0876282674005407,0.0720904567912447,0.0427270947250998,0.0762208002506888,0.0758273820030324,0.033386040597206,0.139084663303188,0.174800458165243,0.155616558949781,0.104138682714046,0.139233082201811,0.022437470806199,0.06206849443538,0.0606371767357768,0.188487610594909,0.143691500692462,0.084153518388705,0.146692871676302,0.160062456935809,5.74673187083415e-19,0.0319709943059733,0.144078336635403,0.0225307377332153,0.115046017188004,0.132546108817281,0.24088945476391,0.0148782791651171,0,0.0319774950369716,0.144942310237353,0.0355760014601812
"Myocytes",0.0140661612590435,0.0103268617750554,0.0204762023456745,0,0.000398512432967649,0.0329394150172361,0.00881984708099482,0.00075791898106238,0.0278284829668008,0.0199158965364588,0.0225213124670764,0,3.61177715300609e-20,0.0223882785920171,0.0266355852078569,0.00483797541751032,5.0327081712631e-18,0.0225245209992924,0.0256452194534149,0,0.0184256750195419,0.0379083748683375,0.0166687696835331,0.0225555459190736,0.018722471906163,0.0245502904838888,0.0265296981258625,3.60810850453745e-20,2.03273254080822e-18,0.029143757475915,0.013712925127488,0.0184768698437731,0,7.38473275617704e-19,3.56945121523831e-19,0.0197342525165961,0.0215559427650477,0.0155165954565761,0.0160288706716513,0,0.00280894844687024,0.00656426044588425,0,0.0102757332640869,0.00856351978231618,0.0257765553621135,0.00249504358130518,0.015668574756772,1.63933289023968e-18,0,0,0,4.18126621677331e-18,0.0240153845627728,0.0236831573721311,0.0152381932190087,0.0187363500429874,0,0.0203447128313826,0,0.00912786266763373,0.00960889229649153,9.60825377507519e-21,0,0.00264509247615413,0.000744184719052698,0.0215970713332187,3.19281756997143e-20,0.018299421030833,0.0196322746016579,4.33680868994202e-19,0.0127828893931044,0.0151085017508994,0.00468728919203014,0.0164497591313614,0.00555527789697177,0,0,0.00514972957147253,0.0182985080330205,0.0149894751080401,0.00294244970829824,0.0324427591630218,0.0153391687115014,0,0.0224447536576597,0.0206755721321104,0.00271214344698137,0.0067102311711576,0.0103270910502112,0,0,0,0.0235820083153286,0.0156874284696893,0,0.0141024222701078,0,0.00464288334061314,0.00241828999182738,0.0246684524456662,0.00873216540160344,0.0184085345016812,0.014645699024815,0.00874961144146103,0.0139701889723299
