"","GSM1213670","GSM1213671","GSM1213672","GSM1213673","GSM1213676","GSM1213677","GSM1213678","GSM1213679","GSM1213680","GSM1213681","GSM1213682","GSM1213683","GSM1213685","GSM1213686","GSM1213687","GSM1213688","GSM1213689","GSM1213690","GSM1213691","GSM1213692","GSM1213693","GSM1213694","GSM1213695","GSM1213696","GSM1213697","GSM1213698","GSM1213699","GSM1213700","GSM1213702","GSM1213703","GSM1213704","GSM1213707","GSM1213710","GSM1213715","GSM1213716","GSM1213717","GSM1213720","GSM1213722","GSM1213723","GSM1213724","GSM1213726","GSM1213727","GSM1213728","GSM1213730","GSM1213733","GSM1213734","GSM1213735","GSM1213736","GSM1213737","GSM1213738","GSM1213739","GSM1213740","GSM1213741","GSM1213742","GSM1213743","GSM1213746","GSM1213747","GSM1213749","GSM1213750","GSM1213751","GSM1213752","GSM1213753","GSM1213754","GSM1213756","GSM1213757","GSM1213758","GSM1213759","GSM1213760","GSM1213761","GSM1213762","GSM1213763","GSM1213764","GSM1213768","GSM1213769","GSM1213770","GSM1213773","GSM1213774","GSM1213775","GSM1213777","GSM1213779","GSM1213780","GSM1213781","GSM1213782","GSM1213783","GSM1213784","GSM1213785","GSM1213787","GSM1213788","GSM1213792","GSM1213793","GSM1213794","GSM1213795","GSM1213797","GSM1213798","GSM1213800","GSM1213801","GSM1213803","GSM1213804","GSM1213805","GSM1213806","GSM1213807","GSM1213808","GSM1213809","GSM1213810","GSM1213811","GSM1213812","GSM1213814","GSM1213816","GSM1213818","GSM1213819","GSM1213820","GSM1213824","GSM1213825","GSM1213826","GSM1213827","GSM1213831","GSM1213833","GSM1213834","GSM1213836","GSM1213837","GSM1213840","GSM1213844","GSM1213845","GSM1213846","GSM1213847","GSM1213848","GSM1213849"
"Monocytes",0.162996295490493,0.0872666510577283,0.0843746621147994,0.163278780986606,0,0.0530361690922009,0.141609798740951,0.0737432389277315,0.11098854538566,0.0233329796489797,0.0968700600802753,0.0824611530668841,0.0816100874305474,0.123998967528387,0.0419397995609255,0.0398100489719444,0.174048953881952,0.188471259357614,0.0952315127654719,0.123708826262233,0,0.11876596504721,0.0552383580170757,0.0824455972443345,0.0436002858500427,0.0316662404216832,0.0778466755493211,0.0628262604629001,2.05321640425482e-18,0.212515643500225,0.0620829212430718,0.083032898763456,0.0834158277424558,0,0,0.0262832127157914,0.124849705562526,0.0534690388271823,0,5.51168456877718e-18,0.080289500188546,0.096725542349994,0.0954678193693757,0.121352583482865,0.0357446364680334,0,0.0698704343742442,0.155752102869141,8.21870427942439e-19,0.0650796324150377,0.154864505652901,0.052624826896847,0.121618045148393,0.118266407370557,0.0175495322188132,0.0231259378188735,0.057330859247146,0.0371708600032087,0.102556538693998,0.04046724904549,0.0480420670287455,0.00365156740850441,0.0734813640767538,0.102295878861171,0.086284467415452,0,0.0365483983660086,0.0915089754169825,0.0457904999208512,0.0678636387523937,0.0518540312695068,0.0280250629836757,2.19178849871942e-19,0.0455265062851913,0.0731770925040949,0.129489606043491,0.183060392067436,0.114601510134394,1.50375907552329e-18,0.0663523880485625,0.139181878071011,0.126954005816061,0.0645757165898814,0.206933644585017,1.26645894069363e-18,0,0.0828422156834399,0.183548407121721,0.163146600655304,0.046068040237328,1.64240379432479e-18,0.124673383984193,0,0.0692184280017674,0.127272413714726,0.0460429663609013,0.0617265693743288,0.0949172076511868,0.0624289132932056,0.225010647140541,0.0326264282670873,0.0513570217316627,0.043564810543238,0.0798730470691006,0.0310339161510041,0.116710355852249,0.100485075987048,0.0620022438602485,0.113527350762672,0.046779637543364,1.8348366815192e-18,0.0494503670950064,0.0715199467414555,1.6133883430237e-17,3.86858417603362e-19,0,0.0330236468410687,0.324774780963088,1.604336059517e-17,0.0970474848328102,0.0209724221578232,0.154262632829692,0,0.104356166076246,0.141826989768777,0.130007427180619,0.140409981195737
"aDC",0.121803827153348,0.133173809107224,0.112331331625772,2.40190138536067e-18,0.0530986540297639,0.00521389105025684,0.0899322454232464,0.0480009308423285,0.0994948139186792,0.107096023954223,0.13114647232884,0.0633220115795514,0.0999958108384375,0.0647013836305497,0.0645687576404369,0.0583307111862452,0.126560109618954,0.077646992305307,0.0489782915924999,0.120124652507179,0,0.115340904434799,0.101059717952787,0.0679653517990277,0.103269789404966,0.0946114304523188,0.114668395391228,0.152200994640251,0.0261251995867723,0.107359200875271,0.134972786686719,0.104953813946798,0.0524323666114577,0.0472658003773349,0.0210271145157051,0.0760110587290441,0.0514127687062217,0.0934467326859652,0.103413687905709,0.0305332161662795,0.120185749822758,0.0776673600636973,0.0814308721696588,0.10421253614552,0.0761073668600229,0.0730466531878815,0,0.0897002101581723,0.00477019028529399,0.0903923789629387,0.124071312775155,0.0932997704178541,0.0757202873992571,0.0490417498054227,0.0479344842397606,0.0617131568408962,0.0421743588636276,0.111092344000497,0.0760373218697681,0.116089209540982,0.0917890060878565,0.0729938070454659,0.0295482529438333,0.12724749776873,0.100937069489108,0.0806985543408857,0.00660091991677663,0.000832532959320448,0.0579138186028954,0.122589100477116,0.0619641539033365,0.091344330132503,0.0411338963491719,0.125727647353569,0.0972904349588987,0.0544019385060251,0.126908307980939,0.111548216057764,0.0648522234764929,0.103971232610404,0.145576571766322,0.136604291478932,0.0858395599500644,0.100512629218195,0.06572186391516,0.0662717821144498,0.111716414197667,0.124079504397395,0.133257632282317,0.10556029112418,0.129764838320636,0.104796611638272,0.0438922593253025,0.0552546310717694,0.0790950113494313,0.164007774838432,0.0445223507705202,0.0119939102076443,0.0447488045641533,0.148387205810312,0.0450136120369312,0.0816793031148274,0.145102625651427,0.00285910761027627,0.139289194649898,0.110379757571892,0.120523345615734,0.10033722800269,0.123218515166292,0.0223705295243273,0.0377491202637973,0.0693514132531943,0.0723185354406514,0.0900472543128311,0.0219807077360699,0.0455360319704231,0.0621145905482483,0.14143952053536,0.0084482144403853,0.0762843130993004,0.0462470700949621,0.119414691783254,0.106283274453426,0.0803214950246654,0.125663578862402,0.115614610535429,0.116106115315649
"Chondrocytes",0.163081633603817,0.21725259169554,0.25472096590313,0.294396012563714,0.0432058727851922,0.068520521191369,0.187480384466055,0.218618078886067,7.6744709364527e-18,0.177910347980611,0.120624202171139,0.247430574200444,0.209318273515,0.0892203734072359,0.0714756502429853,0.0947019416290386,0.0777271266364732,0.236863723980229,1.93274841929434e-18,0.117391332248632,0,0.292318702570844,1.11963059384867e-18,0.228834907071393,0.212638001751609,0.187885926723897,0.0787194447033379,0.227893752849756,0.106396821384095,0.176872944516443,0.0991513533330229,0.211288504582141,0,0.149724037345388,2.34352115616555e-17,0.046528007658878,0.22846094432649,0.236764771202999,0.150571629226142,0.180342371061714,0.230187984471698,0.178545820621385,0.237230249814339,0.142816669182609,0.130802994537497,0.171462976334446,0.16900736432442,0.119277319844478,0.120795673914143,0.106718298193472,0.243228980698915,0.193101751472709,0.19491521775653,0.173568115982156,1.25280550866777e-19,0.160399674328835,0.295070448528592,0.233910788372799,0.143273691019472,0.226807569287547,0.142197361203828,0.0708842562534089,0.254761793830871,0.285833698243442,0.203971842147713,0.226291509362801,0.0501608432939387,0.066143282924455,0.0142146873988575,0.0335295479625319,0.0777352029863081,0.218236643163835,0.0504909257716795,0.238130345685812,0.242124746844354,0.218115885223919,0.227728384414641,0,0.041156743792879,0.15179644064206,0.240656322730572,0.231117988538675,0.216257884877519,0.0129362984809309,0.176871361883916,0.186431906651136,0.24410450894064,0.260760618956442,0.20623272401787,0.0241730759009862,0.0773790249225371,0.247137336214268,0.22021151146496,0.176342008312785,0.293520366686161,0.142642605882394,0.182841376833008,0.20505106218295,0.0687431821605144,0.125634908021849,0.188144541558423,0.0945317303905232,0.230226558229913,1.11475468580272e-18,0.2440426910414,0.0557961466722288,0.237263317098068,0.0151341934715709,0.204357102233189,0.219372014254686,0.125814035262508,2.60819094335269e-17,0,0.0841943977864299,0.0447331327389218,0.135886867155928,0.194171425010848,0.24946292739002,0,0.202295194894006,0.0792938492298583,0.254547528576751,0.0882759330720951,0.0789552511595531,0.166397684718889,0,0.123146667270938
"Endothelial cells",0.0425785016322122,0.0581705934776765,0.0983171926444431,0.133993195374724,0,0.00831745861091442,0.0898585342176882,0.129347231115248,0.0755169613679921,0.0634142120321863,0.072019200190846,0.0857970173936191,0.0812018563226858,0.118008550013843,0.115737173688585,0.0652027021415028,0.127762779061557,0,0.0843034138001629,0.0570763449739325,0.0405207776697775,0.0229753059196778,0.00513315167708889,0.0740727500737938,0.087387935862166,0.0843814803629292,0.00785053407068269,0.0597618528627667,0.0453641144887779,0.119569747783838,0.0666436546847645,0.0951790675007816,0.118640481120191,0.0261917024935538,3.69430903629919e-19,0.14256524853397,0.12952740248393,0.152141117667837,0.126932638459948,0.00617787693575717,0.106008978446019,0.0967789447570633,0.105943673112262,0.127019514973708,0.104807999790998,0.127403328180292,0.0771461714146941,0.10830097763364,0.138222306501864,0.121846490542311,0.112664859629021,0.0876353983748537,0.10992834504601,0.132834147513584,0.084456325506555,0.0519056579513404,0.0401411289185423,0.0718051392695554,0.0875110398461297,0.102790142446284,0.0466196259146144,0.0903465028239649,0.189618028561559,0.137122164485504,0.120288553605655,0.196918971762404,0.0488586100545694,0.172964043465017,0.123910803712059,0.105362632253832,0.0618367823390418,0.126513430512049,0.0908720891130225,0.0992629005569387,0.132538876448587,0.0756033203482362,0.126951749943202,0,0.101098087050925,0.000825987411570776,0.113924707673536,0.0992396980489854,0,0.13536286451938,0.112264826768942,0.0720204956447865,0.0765811924630427,0.101075948800965,0.0651587100956984,0.0324870334633635,4.88213079312047e-05,0.131963849849381,0.0711905682018655,0.110106068344845,0.0905305518361076,0.125512588313761,0.237186530943188,0.104216553433326,0.0354034640384661,0.0609435198369685,0.0699629571600162,0,0.14722357876686,0.00536678936091156,0.0272557696791539,0.0800930072734205,0.0568531394937798,0.0833937401676634,0.101315145065033,0.0589169200858103,0.124118138719052,0.0419787249572682,0.182102878607542,0.0797214392144625,0.117867534345465,0.0916722835756218,0.0213031417985962,0.196152007592277,0.0690858280423935,0.0356195149817522,0,0.11017027419174,0.0148503215813383,0.174439680458541,0.0174791944185453,0.0713831462024529,0.0747554693456964
"Fibroblasts",0.0798477928605134,0.126929253173017,0.140506492337958,0.240979307473925,0,0.0471285028861197,0.157464729703935,0.206589255745996,6.81188424337995e-19,0.00985582902349103,8.13600729258235e-19,0.11583462263741,0.208238040907886,0.0403347336142662,0,0.0805680757776596,0.0363725531761428,0.0535122571766581,0.0537702676800527,0.0844407761849203,8.49711153396718e-18,0.224074075045225,0,0.146820030279991,0.11942701808185,0.0638037530155481,0.10530154332479,0.0993172303990645,0,0.195995742901582,0.00318159873563014,0.141005401088374,0,2.95661187533462e-20,2.64120491742595e-20,1.77176668426584e-17,0.086659760891658,0.170325975017528,0.0478874155794027,0.214702085610139,0.110623474156619,0.120070038664624,0.173046809053946,0.00647279656851499,0.0357696269731845,0.00720491805997762,0.034481810675325,0.0744140448478642,0.108242340814251,0.078972199662068,0.0949805576047966,0.0970176776020928,0.13209917676503,0.139653811151324,4.91679288706316e-17,0.0618652913935882,0.0812215526116365,0.210779781372418,0.0302774361514408,0.138837211756357,0.025332730190855,0.0169853659171849,0.121122001132852,0.135533928621767,0.0557219637046971,0.255275188252881,0.112377597728263,0.00441944903683876,0.0151690465645381,1.40270475597374e-17,0.133846287323201,0.0782514693123749,3.37827476310225e-18,0.0827267626740467,0.0978523491349986,0.126279431642143,0.193716649910554,1.0238768636855e-18,0,0.0315753101798405,0.0583786864096388,0.21795789800448,0.0729210546067584,0.0173031675491945,0.0593850166141743,0.0319480638617198,0.0905910876519995,0.152106199301199,0.0750523441319125,1.20709946726699e-17,0.103156975940535,0.215366699290771,0.139941694515959,0.043996971096556,0.253636179007539,0.0682523164438709,0.0439777707634793,0.12721127987205,0,1.43883910760576e-17,8.70457852726231e-18,0.0616183011754535,0.101436166061223,4.87973915040729e-18,0.074370263597111,3.03743235347738e-18,0.136477853322989,0,0.176264528723607,0.17607670557973,0.0391977033345796,2.67229330709657e-18,0.0149780365034373,0.0267850926524548,0,0.0621376496349569,3.25149378814686e-20,0.0410812354340031,0,0.0960891313626951,0.0539307884077912,0.174804831397788,0.024295890673505,0.168917700942788,0.10557617026099,0.0707120122359912,0.139887941557944
"ly Endothelial cells",0.0930896021249207,0.0812191108666535,0.0790857927316982,0.115616847554855,1.14423010565348e-17,0.0267428899787892,0.0769944780144786,0.175516946475208,0.070558310064103,0.0557221818662663,0.0591966117476534,0.092967732689352,0.108798074238311,0.100055218324206,0.129547230858442,0.0900732969687877,0.140834061862279,0.00807596814038488,0.0239804742660281,0.0867650753572454,0.101142987654307,0.0305207292630291,0.0476806722219606,0.103296692426294,0.0959763379616137,0.121664763323143,0.0304197309711877,0.0370789196872456,0.0251661634447171,0.150603048693877,0.0628944729070418,0.0883333638667682,0.126748208619732,0.0725855870723905,0.0110062413048835,0.129581683845609,0.126406089157759,0.1499134946837,0.131800930990931,0.0221477571796431,0.0932920991947758,0.110242508723511,0.0966183751472675,0.113852377166028,0.0903770431107048,0.135195094768373,0.0420802993371505,0.110529591974173,0.153231238504764,0.122949824138563,0.116942269446135,0.0936961056990148,0.12664785301847,0.126631027910228,0.147316197038,0.0845276870015868,0.0458563381381305,0.0779932185480486,0.05136336726079,0.123559042129311,0.0715973477979405,0.130189544109767,0.144800345413274,0.13155522688158,0.103240891573847,0.23410271672594,0.0609759904771784,0.164387769493216,0.146302649526895,0.11384513032595,0.0670103066014393,0.154289980666788,0.121837175829149,0.123627716858488,0.137650933594889,0.0954747991883562,0.103338815332864,0,0.0771428444896207,0.0158135043205377,0.112181806000935,0.0889344821683327,0,0.148725787772816,0.118519306317554,0.120142071683959,0.0921996028096708,0.0693090812156845,0.0674879425544688,0.0276100082549845,0.042882128128415,0.185503658459513,0.139062379303524,0.132462107580403,0.121464478469264,0.132218735119593,0.216249119189746,0.101549300065494,0.0405829260627686,0.0474744149270738,0.0631226679131496,0.0168547378767625,0.12965438225071,0.013131650452656,0.0311998187888892,0.0709770120204214,0.0486139724249917,0.0499715164019152,0.095965217410484,0.0426821438690871,0.0985609764224303,0.0706537727003635,0.220636778701578,0.0915259193437898,0.0753625541662099,0.108307514350361,0.0166638050076976,0.179694484181498,0.0701512516078868,3.27950293425101e-21,0,0.0904156220154671,0.134597954431086,0.178703516082298,0.0372620858253963,0.0824129948326813,0.0883715486564807
"mv Endothelial cells",0.104468296391976,0.0649144719395036,0.145531099534887,0.212482474825176,2.7529471502103e-18,0.125733953783571,0.147513197950396,0.237527720094232,0.142579166116373,0.168904150118159,0.169919062147283,0.119420768639845,0.0761288917640082,0.16759427237953,0.181659277392675,0.111737314195278,0.245899296297626,0.0898851751026168,0.131547366383062,0.143086560241653,0.0766091600711974,0.0380305281279112,0.0984206812438175,0.139460397239086,0.15237520561057,0.214189860412987,0.0724512035054733,0.072032293891084,0.124608560188894,0.154580807531818,0.126991366623757,0.183937796897516,0.26580888618528,0.164747549837525,0.139927136602353,0.284755151710811,0.207007890120747,0.303203117285935,0.288199975255502,6.38135840957533e-18,0.16826067602703,0.224692336619663,0.174577634054868,0.271390365963202,0.207601038485352,0.223477298552849,0.0887353763902709,0.211072033318649,0.195925461380981,0.203501989601109,0.201823248271134,0.178153466979571,0.181004624744783,0.225517255425609,0.256723585720101,0.174039548704883,0.0801528284040909,0.137416430049197,0.206593126836841,0.20150021384501,0.17642381242763,0.208812818175327,0.258961508843177,0.195170888671355,0.188799192705742,0.311720133979067,0.0796683282801251,0.304294175923377,0.219991540476201,0.292030056613511,0.198661801747895,0.287484412681844,0.287184422265204,0.199932956555378,0.239432001448441,0.141439053973136,0.163467736120561,0.092454730451773,0.267335039669885,0.0796056585075408,0.193040045994485,0.196605770878933,0.0406703355339368,0.322708719343054,0.213962779019271,0.139468095747567,0.167393459476613,0.181616114259953,0.162016703100696,0.140229147381182,0.0490077918104493,0.248924529683371,0.0900308668305514,0.253390430456963,0.119206223791413,0.205565515327242,0.340420892388855,0.180652903134997,0.130641380265878,0.169953901449028,0.190963733561925,0.0468966039151426,0.153473048385021,0.0148819377066213,0.11541047946688,0.244163296285515,0.11938857174111,0.202204391699484,0.158243046027292,0.132451020521603,0.183289512961869,0.0775134407692836,0.332672336460416,0.160272489469151,0.144388534517417,0.181837063119459,0.0928723033246329,0.283346128066544,0.233773058743047,0.074023203092715,0.0594958228819252,0.201005120812732,0.277864076568115,0.265699049478143,0.0818367714567003,0.161504733440626,0.186287994230493
"Megakaryocytes",0.0132589015142555,0.0774397845370097,0.000630412756921331,0.0821025259765993,0,0.0252058374034104,0,0.191237362028191,0.0535190044894708,0.0705114354357475,0.0151960085398663,0.0772898850340748,0.144378015390714,0.0760595865131,0.172883097286484,0.115158764936424,0.118709746800724,0.0422577728158329,0.0219675684055464,0.109416671301956,0,5.16391055809195e-18,0.0801785935937901,0.170007488357588,0.188336587859059,0.0218384748985255,0.111048807999469,0.0838547806304819,0,0.11014708355522,0.0544736156253241,0.128822008599791,0.0257645720620048,0,0,0.0674600908667854,0.0359088867665974,0.079030499470076,0.104013362245191,0.107689366551498,0.0386136256979636,0.14103112273124,0.209018393874797,0.0569003574920156,0.097159769366589,0.16232272650691,0.00218571236604872,0.0547916808030746,0.170189634994028,0.104045871348976,5.40334612750121e-19,0.0848446616014009,0.148321134663385,0,0.111619614287804,0.0519187271473939,0.0895352556500746,0.0870215500166187,0.0115261970791132,0.0914756663825917,0.0625882380928302,0.118893431773319,0.0720876549415332,0.103468259111792,0.0765816427737035,0.183382377188163,0.0537105912230675,0.110640383180406,0.168331950624521,0.0697791203887357,0.180830716728948,0.152165826841646,0.032490254449339,0.144000277437942,0.0873167328877047,0.0433718882387572,0.0738534381052848,0.0478906779694502,0.0372831414140505,0.093906008730738,0.0269630114558898,0,0.108390977249289,0.111152076351994,0.110639077794771,0.100454508795318,0.0764578711114062,0,0.0318922698711291,0.0187715362714967,0.111539944493892,0.136515950884089,0.0850077673924087,0.149311027822247,0.0852121327579599,0.0433090086928702,0.103999088139426,0,0,0.0779761201441466,0,0.106575880518864,0.0839843858237544,0.0062258889248064,9.60639613006453e-20,0.0988189745265173,0.0775474434806778,0.017537210089247,0.107772850661056,0.0570097748879835,0.0975946939707298,0.0788801581942948,0.212855977954134,0.0767288411079461,0.0586017207727516,0.124559768692729,0.0515919317083711,0.0780087787998408,0.0449219096050381,0,0,0.032909223222751,0.117294279219919,0.143005425785141,0.0945284716818925,0.0893088911787723,0.105809076394255
"Smooth muscle",0.189143341140666,0.24200927049712,0.147514155258991,0.130050671048,0.306445703262952,0.237445377691119,0.158575359571443,0.213811279100687,0.29532379298117,0.0009644477687879,0.19374917914813,0.19056330266457,0.204876095565513,0.198666349984321,0.196409286390409,0.185315429246396,0.075578242029209,0.186030856098133,0.302930047925241,0.236129701115367,0.320617158590566,0.258885206508262,0.263995929141928,0.133436417753735,0.212944140109516,0.206391109104034,0.259725303738825,0.225556072631191,0.264914205746651,0.196334491345687,0.233091341950232,0.123496113486333,0.242649197005342,0.169787632451973,0.216285523599253,0.0792024004750273,0.0942466873918762,0.112737544163162,0,0.285619392953526,0.0813722940487814,0.0924140545990539,0.103994076717777,0.0481325061428809,0.0714151555868853,0.140959430935806,0.30013937492265,0.231483204360181,0.239081611450578,0.188048508839932,0.0413254647228882,0.0950828440151659,0.191002180867831,0.114057221984235,0,0,0.201012146022916,0.119999546818337,0.0531325616362736,0.0137931250080079,0.0586470716333522,0.143633371315837,0.14043010571222,0.150656644565005,0.187350928751935,0.105343364795846,0.278833932891113,0.113074699093542,0.156834739777702,8.80912122155457e-19,0.162297838815077,0,0,0.000406059674606201,0.0598013802032146,0.202455543357181,0.194603426876908,0.252077051195865,0.0998029682317911,0.166236042516543,0.0801022570865059,0.0700118896963769,0.263035285132785,0,0.102021090369723,0.155167412059424,0.125126135216774,0.101546860426348,0.11873558237705,0.316589247518778,0.225261310723121,0.0935977890911042,0.268639259827782,0.111807761546783,0.168457491601686,0.192553004487042,0.134131506580667,0.150266110398815,0.247028048228665,0.171038578340306,0.0919905938715786,0.283980224398882,0.156783978031685,0.356432151315176,0.168973651647481,0.145700013733479,0.220398170688335,0.138157545771314,0.154483017241404,0.199179373714191,0.215653096581575,0.319715009143265,0.13933423502461,0.350051898186346,0.287754913912558,0.0949729805704174,0.268551305211138,0.163196401905586,1.58450824253409e-18,0.364770980927755,0.358829437280299,0.0350137416571268,2.92387750254853e-19,0.171975752990989,0.21784907403921,0.274590718115337,0.157592268511378
"Pericytes",0.000876279139335715,0.00851107688614854,0.0653472369367872,0.0836843872185173,0.0264844037513905,0.0587313196537604,0.0467993254307767,0.0263706085596782,0.0395739401379681,0.131651981781531,0.0339877442095603,0.0511742604364726,0.0245888956885344,0.0290116957881422,0.0716019681464793,0.0378674672271128,0.0408050702485028,0.0568205665307121,0.0671981357256554,0.0163968343664101,0.0291367893435325,0.059557426705893,0.022499870047229,0.0593166626920967,0.0427108517634617,0.0467895431203453,0.0124118683840609,0.0350049597017571,0.0480460286869502,0.0300282836756953,0.0728994953162748,0.0342508761652101,0.0154443262269265,0.0608942726920301,0.0453368023833543,0.0633586470635441,0.0468451924022234,0.0873768439549156,0.0938116609194729,0.0383242509334113,0.0670879813691403,0.0480359678485488,0.0654031691040188,0.0689550925404106,0.0919286924358915,0.0314233938951475,0.0428006413906021,0.0157127634531972,0.0340104343761106,0.055164762298803,0.0829249585744331,0.107002994997357,0.0432039484305666,0.0504352651354961,0.0865676414742594,0.0658917209308449,0.051097085415654,0.0785139925457876,0.0593144769240553,0.0727416071841012,0.0598635033525211,0.0597395391772763,0.083164300654212,0.0681004063474105,0.0264327134274211,0.0560020113682325,0.037267211984817,0.0546611832112048,0.0339455199473933,0.0877882642852307,0.0602075361016816,0.0773839001289029,0.0954501344001247,0.0415249527272991,0.0541330718857368,0.0353769845357127,0.0349221738115694,0.0133839963747358,0.0510161851608789,0.0379474792987547,0.0648668048293348,0.0836032528322592,0.0234464995935269,0.0463854137986678,0.0492624786066873,0.0659570449797703,0.0423850358316119,0.0814989901094763,0.0404032361042005,0.0402792916202959,0.0329614434565674,0.038043229814019,8.78836891828542e-20,0.0487679673209279,0.053495666632622,0.0416270373967822,0.0640837436381529,0.0657800299517121,0.0278059583300208,0.0312853508604972,0.0684413181007423,0.020588052191982,0.0216245795652169,0.0105421578968132,0.0693418266223269,0.0361168379447978,0.0454127158450927,0.0495472323844525,0.0744630395996958,0.046598521334003,0.0326428241012851,6.09205093120891e-18,0.0321756277771774,0.0104401301544969,0.0268703995784665,0.0583806285285389,0.0193322889669648,0.0274683180567662,0.0948741288430072,0.0162162618566093,0.0344230778583148,0.0881752980504648,0.108885537623471,0.0128558802627333,0.0259442105608469,0,0.042616222139897
"Preadipocytes",0.0744783159494156,0.0734479596039072,0.0856364881862103,0.0591721236477264,0.0549125163888139,0.0419775013380467,0.0890664801346797,0.0885324817225674,0.0873968599657317,0,0.0789988806882434,0.0320284193065952,0.108784622464936,0.0533899657463033,0.0486496823876293,0.0432899332425721,0.0609653519543808,0.0720645951565295,0.142803130183935,0.0917015808231935,0.0888767312843894,0.0476865775485966,0.138009973894829,0.0749220678129788,0.0797497166864428,0.083735233953056,0.0866443504342333,0.0473481052741071,0.0580877807742178,0.116927297339531,0.057223779846107,0.105297048242398,0.122928614342891,0.0132341616026536,0.0443675007967302,0,0.0328780408779303,0.0114992662199569,0.0135278519705591,0.0831733481115914,0.0291485584956904,0.10701374182014,0.0682088717385529,0,0.00205718721748349,0.0846824977916887,0.0785994355006971,0.0477616491141034,0.0632429066708737,0.0783153941342709,0,0.0628223986140122,0.0515410226298784,0.0706853746435571,0,0.00038798116377284,0.105205379412674,0.010031565057685,7.74694647170391e-19,0,0.0308020571162158,0.00714486187159708,0.0842201640056002,0.0514450223766096,0.0608087239970257,0.114020786732951,0.086876306133409,0.0114016338739495,0.0330343983645681,6.28892788343333e-19,0.105135589358519,1.08377748942375e-18,0.0155686779130331,0.00325135466662734,0.0792561631698985,0.133435787980243,0.10167807336206,0.0852738101382722,0.0365864361859302,0.0818438339215882,0.0538303591429239,0.0082205527436678,0.0513609885139649,2.67371865525512e-19,0.0388746132058542,0.0700007473215881,0.087405702377602,0.0200830643428657,0.0318047273081895,0.0898883780438553,0.0411082104817843,0.10423587893551,0.0905581495450718,0.0641419381132798,0.0903790977890787,0.048847351429725,0.0435599195895528,0.0179075876478826,0.109791828261064,0.0666744694978301,1.95433552818658e-19,0.0734175071464846,0.0504477431163368,0.0885612046927448,0.0664162151043087,0.0619792546730948,0.0801759352828058,0.034327687876172,0.0683345526196379,0.0331591563793781,0.0567511245289722,0.103015453883177,0.0116947943716827,0.0842702573744899,0.0310240823121351,0.0169398844086754,0.150186191207646,0.147501062632375,0.012892401793908,0.0933756635813446,0.111195154472024,0.0247529162126022,0,0.129246028033976,0.138298092799779,0.15950068526684,0.11878571953147
"Adipocytes",0.0681671148589745,0.0988256706033638,0.0286106607142977,0.0662432315461915,0,0.00205206890723372,0.0634310786220791,0.135272970576915,0.100963471877943,0.0888816873484217,2.34278658246242e-19,0.125416327191279,0.12710459870449,0.0949911948264891,0.104265456758119,0.148763371185998,0.107424275434732,0.090432619886655,0.031722064250619,0.15393642608814,0.041768878264142,0.0278439047490716,2.45226026473077e-19,0.121328764498617,0.0963150813162403,0,0.0995350837122527,0.112487657097039,0.0866243424139423,0.143244812134596,0.0853136407725613,0.165402915773255,0.0412741583536531,0.00190759534827981,0.0763413311770153,0.029522982211199,0.059771538242167,0.0890617957030521,0.0641216972245799,0.109667341320745,0.0637179851014449,0.118575273155167,0.0979575973765517,0.087804986276292,0.116625680158057,0.100385596007744,0.0988834598948325,0,0.0403389781026951,0.201713303093565,0.0218515711995418,0.086841743122503,0.136050158203975,0.0822749741079973,0.0207947262500351,0.073090644416255,0.0750605900065479,0.112347340839882,0.0300329452076042,0.125628582007964,0.119381826679862,0.110760103149959,0.0857956369271511,0.111594600624887,0.103544927834424,0.12346573347371,0.06562784544467,0.0636268541906868,0.117256952538778,0.0570403212765276,0.0661933143765013,0.0930344805326359,0.0648566461916004,0.125694720221792,0.122741233208669,0.123319259606565,0.0538837856964726,1.07137415272869e-17,0.0309996731542499,0.104167595123571,0.101485404060343,0.0771264893416535,0.12638793920474,0.177015323623224,0.115674747813268,0.0427107302498989,0.110795653838428,0.0119094979744261,0.122347275038202,3.19633660020094e-18,0.0956388143570943,0.153605496836699,0.0741620827837305,0.100643306979557,0.109545361674032,5.31439489358551e-19,0.0739574288942823,0.0624576515456165,0.0899478727063552,0.0748613724836109,0.00575851997363662,0.0612107870910796,0.0901968419149148,0.0898348025814566,0.0386203924713557,0.0657141963671241,0.0793804545213842,0.0156882738677261,0.147723119265285,0.0874421389393964,0.0993318355067859,0.0520716679062891,0.107803225438563,0.109725196753392,0.118723543868182,0.0776111782617215,0.0300717803875625,0.0283823651500403,0,0.0213950670105504,0.0375815769344131,0.102643738863267,0.0291601900310783,0.16161190492557,0.129350159488263,0.104860857448282,0.126613789954505
